temperatura,humidade,horario,dia_da_semana,nivel
25,53,1081,1,1
29,58,1087,1,1
25,59,1087,1,1
27,55,1088,1,1
27,48,1081,1,1
30,50,1085,1,1
28,57,1086,1,1
27,60,1081,1,1
25,55,1085,1,1
27,54,1086,1,1
30,48,1089,1,1
25,55,1082,1,1
26,57,1082,1,1
29,60,1087,1,1
28,54,1086,1,1
30,58,1084,1,1
27,56,1084,1,1
30,55,1081,1,1
25,58,1082,1,1
28,49,1083,1,1
30,50,1085,1,1
25,51,1089,1,1
29,58,1080,1,1
27,56,1082,1,1
26,50,1082,1,1
26,48,1082,1,1
25,48,1080,1,1
27,54,1085,1,1
27,49,1083,1,1
30,56,1083,1,1
28,49,1082,1,1
25,56,1087,1,1
27,56,1087,1,1
26,54,1082,1,1
27,60,1081,1,1
25,57,1089,1,1
28,52,1080,1,1
27,56,1089,1,1
30,58,1084,1,1
25,59,1083,1,1
27,59,1084,1,1
25,48,1088,1,1
25,50,1083,1,1
27,51,1084,1,1
28,57,1084,1,1
26,51,1081,1,1
29,58,1082,1,1
28,55,1082,1,1
29,52,1085,1,1
30,52,1086,1,1
26,48,1085,1,1
26,53,1083,1,1
28,58,1081,1,1
30,54,1089,1,1
30,59,1083,1,1
25,60,1084,1,1
25,51,1083,1,1
26,55,1081,1,1
27,56,1085,1,1
30,56,1080,1,1
28,59,1083,1,1
26,49,1081,1,1
27,56,1081,1,1
27,51,1082,1,1
28,48,1089,1,1
30,59,1086,1,1
30,52,1087,1,1
28,56,1089,1,1
29,48,1080,1,1
28,54,1088,1,1
30,56,1080,1,1
25,54,1088,1,1
25,49,1081,1,1
25,51,1086,1,1
27,50,1083,1,1
26,53,1087,1,1
30,50,1082,1,1
30,60,1081,1,1
25,58,1088,1,1
27,54,1088,1,1
29,54,1089,1,1
26,59,1085,1,1
26,57,1084,1,1
27,58,1082,1,1
27,57,1087,1,1
28,59,1080,1,1
28,53,1087,1,1
29,54,1082,1,1
26,56,1088,1,1
30,53,1088,1,1
30,59,1080,1,1
25,56,1085,1,1
28,50,1088,1,1
27,49,1081,1,1
26,53,1083,1,1
28,58,1080,1,1
30,48,1080,1,1
25,60,1084,1,1
30,49,1089,1,1
29,52,1083,1,1
27,50,1082,1,1
25,48,1081,1,1
27,51,1084,1,1
30,53,1083,1,1
30,53,1081,1,1
28,52,1088,1,1
28,54,1083,1,1
29,53,1087,1,1
25,49,1082,1,1
30,48,1084,1,1
26,55,1085,1,1
26,49,1081,1,1
28,57,1081,1,1
28,52,1086,1,1
27,56,1080,1,1
29,58,1087,1,1
30,51,1081,1,1
29,56,1081,1,1
29,57,1086,1,1
30,49,1088,1,1
25,54,1083,1,1
26,56,1088,1,1
26,53,1085,1,1
29,51,1085,1,1
29,51,1088,1,1
30,53,1083,1,1
26,58,1083,1,1
27,49,1083,1,1
30,53,1082,1,1
25,51,1081,1,1
25,51,1081,1,1
27,48,1086,1,1
28,60,1089,1,1
29,59,1085,1,1
27,54,1081,1,1
25,54,1083,1,1
28,49,1082,1,1
27,53,1085,1,1
30,57,1083,1,1
27,51,1082,1,1
26,55,1084,1,1
28,52,1087,1,1
26,56,1082,1,1
25,48,1088,1,1
26,56,1086,1,1
25,57,1087,1,1
27,49,1081,1,1
26,55,1080,1,1
30,52,1082,1,1
27,58,1088,1,1
27,56,1086,1,1
25,59,1084,1,1
27,49,1082,1,1
29,50,1086,1,1
30,58,1085,1,1
29,49,1084,1,1
27,58,1082,1,1
26,49,1081,1,1
25,53,1085,1,1
26,55,1083,1,1
25,51,1088,1,1
29,60,1084,1,1
29,56,1087,1,1
27,53,1089,1,1
30,58,1080,1,1
29,55,1086,1,1
29,52,1088,1,1
28,60,1080,1,1
25,54,1082,1,1
25,54,1085,1,1
25,53,1088,1,1
30,51,1087,1,1
25,53,1082,1,1
25,58,1089,1,1
25,50,1083,1,1
29,52,1084,1,1
28,51,1089,1,1
25,54,1089,1,1
26,58,1083,1,1
26,55,1089,1,1
25,60,1083,1,1
25,52,1081,1,1
30,57,1086,1,1
29,51,1081,1,1
27,50,1080,1,1
28,59,1089,1,1
30,60,1082,1,1
27,51,1082,1,1
30,51,1089,1,1
29,55,1085,1,1
30,52,1083,1,1
26,54,1083,1,1
25,59,1083,1,1
30,57,1081,1,1
27,52,1082,1,1
30,51,1082,1,1
30,53,1081,1,1
26,53,1089,1,1
29,56,1081,1,1
28,53,1080,1,1
26,48,1084,1,1
29,55,1083,1,1
25,55,1080,1,1
30,59,1081,1,1
27,57,1082,1,1
25,59,1087,1,1
25,54,1081,1,1
28,50,1081,1,1
27,58,1088,1,1
30,48,1089,1,1
28,55,1087,1,1
29,60,1086,1,1
30,48,1085,1,1
25,60,1080,1,1
27,56,1083,1,1
29,50,1082,1,1
28,53,1082,1,1
28,56,1089,1,1
28,50,1084,1,1
28,52,1081,1,1
26,58,1080,1,1
30,59,1085,1,1
27,55,1083,1,1
27,55,1085,1,1
28,59,1087,1,1
26,55,1083,1,1
25,55,1086,1,1
29,57,1086,1,1
29,49,1084,1,1
28,54,1084,1,1
26,53,1086,1,1
29,56,1089,1,1
29,52,1081,1,1
27,55,1083,1,1
26,59,1082,1,1
28,60,1083,1,1
28,54,1088,1,1
27,49,1080,1,1
25,59,1087,1,1
27,48,1083,1,1
30,49,1082,1,1
27,59,1089,1,1
27,48,1087,1,1
30,54,1088,1,1
30,60,1081,1,1
25,58,1086,1,1
27,49,1088,1,1
26,57,1088,1,1
26,54,1088,1,1
27,52,1082,1,1
27,54,1082,1,1
26,57,1086,1,1
30,52,1089,1,1
27,57,1089,1,1
29,48,1082,1,1
29,59,1084,1,1
29,50,1083,1,1
27,49,1086,1,1
28,58,1080,1,1
29,58,1084,1,1
27,48,1087,1,1
27,53,1087,1,1
30,60,1081,1,1
30,54,1086,1,1
30,53,1087,1,1
30,53,1089,1,1
26,49,1086,1,1
29,56,1081,1,1
30,49,1086,1,1
26,59,1084,1,1
26,50,1087,1,1
30,55,1085,1,1
25,53,1081,1,1
30,56,1082,1,1
26,49,1083,1,1
26,53,1089,1,1
28,54,1089,1,1
25,58,1087,1,1
28,49,1080,1,1
30,55,1085,1,1
25,49,1087,1,1
27,48,1081,1,1
27,56,1086,1,1
26,57,1085,1,1
30,51,1082,1,1
27,60,1083,1,1
27,60,1082,1,1
30,54,1086,1,1
30,59,1087,1,1
27,48,1082,1,1
25,49,1084,1,1
26,57,1084,1,1
28,57,1080,1,1
29,51,1083,1,1
25,50,1081,1,1
25,59,1083,1,1
29,49,1085,1,1
27,57,1083,1,1
30,56,1085,1,1
30,50,1088,1,1
29,51,1088,1,1
25,55,1084,1,1
25,52,1082,1,1
27,59,1084,1,1
27,52,1089,1,1
28,57,1081,1,1
26,48,1080,1,1
30,57,1084,1,1
27,51,1089,1,1
26,59,1084,1,1
30,55,1081,1,1
27,57,1083,1,1
25,52,1082,1,1
25,54,1086,1,1
29,58,1085,1,1
29,50,1080,1,1
26,56,1084,1,1
28,54,1080,1,1
29,56,1086,1,1
26,56,1085,1,1
26,58,1084,1,1
27,54,1089,1,1
28,60,1083,1,1
26,50,1082,1,1
25,59,1084,1,1
26,50,1084,1,1
29,57,1086,1,1
30,49,1088,1,1
25,59,1089,1,1
30,55,1083,1,1
29,52,1086,1,1
29,60,1082,1,1
25,57,1084,1,1
26,60,1083,1,1
26,57,1083,1,1
29,49,1089,1,1
25,49,1086,1,1
29,53,1083,1,1
28,56,1084,1,1
25,49,1087,1,1
28,55,1082,1,1
25,48,1086,1,1
25,50,1084,1,1
28,56,1087,1,1
29,56,1080,1,1
27,60,1084,1,1
28,49,1087,1,1
26,52,1081,1,1
27,53,1085,1,1
26,49,1089,1,1
30,57,1086,1,1
30,48,1086,1,1
25,58,1087,1,1
25,59,1086,1,1
25,51,1088,1,1
26,48,1086,1,1
25,58,1080,1,1
30,59,1087,1,1
29,51,1085,1,1
30,50,1088,1,1
30,48,1085,1,1
26,52,1087,1,1
29,51,1085,1,1
28,60,1083,1,1
30,51,1083,1,1
29,48,1082,1,1
29,60,1080,1,1
29,49,1080,1,1
27,58,1087,1,1
26,60,1083,1,1
29,56,1081,1,1
30,49,1082,1,1
29,54,1089,1,1
30,57,1081,1,1
29,54,1082,1,1
25,48,1085,1,1
28,48,1083,1,1
30,51,1088,1,1
27,60,1086,1,1
29,53,1085,1,1
20,55,480,1,1
20,50,487,1,1
20,53,481,1,1
21,51,483,1,1
20,48,483,1,1
20,49,482,1,1
23,52,484,1,1
22,52,486,1,1
22,49,485,1,1
22,48,481,1,1
20,53,484,1,1
20,54,480,1,1
22,54,483,1,1
20,52,485,1,1
23,48,488,1,1
21,54,486,1,1
22,55,486,1,1
20,51,482,1,1
23,48,484,1,1
20,54,488,1,1
23,49,484,1,1
23,51,489,1,1
21,53,489,1,1
21,50,484,1,1
20,49,488,1,1
22,55,486,1,1
21,48,489,1,1
20,53,483,1,1
23,48,486,1,1
22,55,486,1,1
23,50,488,1,1
22,55,481,1,1
22,51,484,1,1
20,54,484,1,1
22,52,484,1,1
22,55,482,1,1
21,54,488,1,1
21,51,482,1,1
23,54,483,1,1
23,54,483,1,1
20,51,482,1,1
23,49,481,1,1
20,55,484,1,1
23,52,480,1,1
23,51,488,1,1
21,50,484,1,1
22,52,482,1,1
20,51,489,1,1
20,55,480,1,1
23,49,485,1,1
21,53,487,1,1
21,54,485,1,1
20,51,480,1,1
21,55,482,1,1
20,54,480,1,1
20,52,483,1,1
20,50,485,1,1
23,55,480,1,1
20,50,485,1,1
22,50,482,1,1
20,50,486,1,1
20,48,483,1,1
22,55,483,1,1
21,49,483,1,1
22,48,481,1,1
23,52,485,1,1
21,48,483,1,1
22,55,485,1,1
20,54,488,1,1
21,51,485,1,1
22,53,483,1,1
20,51,485,1,1
23,50,480,1,1
20,52,484,1,1
23,53,482,1,1
22,48,483,1,1
23,49,488,1,1
22,52,485,1,1
22,48,485,1,1
21,55,483,1,1
21,55,485,1,1
22,50,485,1,1
22,48,486,1,1
20,55,487,1,1
21,55,480,1,1
23,55,487,1,1
21,50,482,1,1
20,50,480,1,1
23,48,484,1,1
21,54,487,1,1
22,48,483,1,1
22,50,487,1,1
20,51,480,1,1
20,48,484,1,1
20,55,488,1,1
20,49,482,1,1
21,51,481,1,1
23,53,485,1,1
20,48,482,1,1
21,53,484,1,1
22,53,487,1,1
20,55,482,1,1
22,55,488,1,1
23,54,480,1,1
20,53,487,1,1
21,51,488,1,1
20,54,484,1,1
21,52,488,1,1
21,49,487,1,1
21,55,480,1,1
21,55,484,1,1
20,52,486,1,1
22,52,484,1,1
23,52,486,1,1
21,53,488,1,1
20,51,483,1,1
21,52,488,1,1
22,50,481,1,1
23,52,483,1,1
20,55,486,1,1
20,52,489,1,1
21,48,488,1,1
20,53,482,1,1
20,52,488,1,1
21,55,485,1,1
21,55,485,1,1
21,55,486,1,1
22,48,480,1,1
23,53,481,1,1
22,52,485,1,1
23,48,481,1,1
21,53,480,1,1
21,48,485,1,1
22,54,481,1,1
21,49,484,1,1
23,55,487,1,1
21,48,481,1,1
21,51,484,1,1
22,54,488,1,1
22,55,483,1,1
23,48,488,1,1
22,53,485,1,1
20,55,482,1,1
20,52,489,1,1
23,55,482,1,1
22,54,481,1,1
21,48,489,1,1
22,48,489,1,1
23,54,482,1,1
20,54,483,1,1
21,54,481,1,1
23,52,487,1,1
21,54,483,1,1
22,48,484,1,1
20,48,481,1,1
21,51,482,1,1
20,53,482,1,1
20,53,481,1,1
20,55,487,1,1
23,55,484,1,1
20,48,489,1,1
22,55,488,1,1
22,51,485,1,1
23,48,489,1,1
23,51,488,1,1
22,54,480,1,1
20,55,482,1,1
22,55,488,1,1
20,48,480,1,1
23,49,482,1,1
22,54,488,1,1
20,53,480,1,1
20,50,480,1,1
23,51,487,1,1
21,51,481,1,1
23,54,481,1,1
22,51,487,1,1
23,55,484,1,1
23,52,485,1,1
20,53,486,1,1
22,51,483,1,1
23,53,488,1,1
21,48,482,1,1
20,48,480,1,1
23,53,485,1,1
21,53,488,1,1
20,49,480,1,1
23,54,484,1,1
23,52,485,1,1
22,52,486,1,1
20,54,488,1,1
23,53,482,1,1
23,49,487,1,1
21,51,485,1,1
22,53,487,1,1
21,53,482,1,1
22,51,487,1,1
21,54,487,1,1
22,48,488,1,1
20,51,482,1,1
23,48,480,1,1
22,52,483,1,1
20,51,487,1,1
22,50,485,1,1
22,52,484,1,1
23,53,489,1,1
23,50,481,1,1
21,48,481,1,1
23,48,480,1,1
23,48,489,1,1
23,49,486,1,1
23,52,486,1,1
22,51,485,1,1
21,50,481,1,1
20,55,487,1,1
20,51,484,1,1
20,50,481,1,1
22,54,482,1,1
20,54,488,1,1
21,51,487,1,1
21,53,487,1,1
22,52,480,1,1
21,53,481,1,1
20,53,488,1,1
22,51,485,1,1
23,53,484,1,1
21,50,487,1,1
22,50,483,1,1
22,52,482,1,1
23,48,488,1,1
20,48,488,1,1
22,51,480,1,1
20,53,487,1,1
21,52,489,1,1
21,52,489,1,1
21,55,488,1,1
20,48,487,1,1
22,49,487,1,1
20,54,480,1,1
23,48,487,1,1
23,54,485,1,1
20,48,487,1,1
21,51,485,1,1
20,51,482,1,1
22,54,480,1,1
22,50,484,1,1
23,54,485,1,1
20,52,488,1,1
23,52,483,1,1
23,49,485,1,1
22,49,480,1,1
20,52,481,1,1
22,55,484,1,1
21,55,481,1,1
23,51,486,1,1
20,49,484,1,1
23,54,482,1,1
22,48,484,1,1
20,52,489,1,1
23,54,482,1,1
20,55,480,1,1
21,53,480,1,1
23,52,487,1,1
20,48,485,1,1
23,53,487,1,1
21,50,488,1,1
23,55,485,1,1
22,51,488,1,1
20,50,482,1,1
23,49,486,1,1
21,50,489,1,1
23,54,484,1,1
20,54,485,1,1
22,54,488,1,1
23,55,489,1,1
23,54,487,1,1
23,50,486,1,1
20,52,488,1,1
22,52,481,1,1
21,55,489,1,1
22,48,484,1,1
23,50,488,1,1
21,49,487,1,1
22,54,484,1,1
23,49,483,1,1
22,51,488,1,1
21,52,482,1,1
22,53,484,1,1
22,52,482,1,1
22,50,482,1,1
22,48,481,1,1
23,49,487,1,1
21,49,485,1,1
23,48,484,1,1
21,51,489,1,1
23,48,484,1,1
22,55,484,1,1
21,48,482,1,1
22,53,483,1,1
20,52,484,1,1
23,50,481,1,1
22,55,482,1,1
21,49,483,1,1
22,49,489,1,1
21,52,484,1,1
22,52,481,1,1
21,52,487,1,1
22,49,481,1,1
20,51,480,1,1
22,48,480,1,1
22,51,488,1,1
21,51,485,1,1
22,50,489,1,1
22,55,484,1,1
23,54,482,1,1
21,53,484,1,1
21,53,485,1,1
22,50,487,1,1
20,48,480,1,1
21,50,480,1,1
20,53,488,1,1
21,54,486,1,1
21,48,486,1,1
22,55,481,1,1
21,55,480,1,1
22,51,483,1,1
21,55,483,1,1
21,52,486,1,1
22,55,480,1,1
22,52,486,1,1
20,53,482,1,1
20,52,482,1,1
23,50,483,1,1
23,49,486,1,1
21,55,480,1,1
22,55,487,1,1
23,49,488,1,1
21,49,484,1,1
20,52,486,1,1
20,53,486,1,1
23,52,489,1,1
20,52,484,1,1
22,54,483,1,1
23,48,488,1,1
20,49,485,1,1
21,52,486,1,1
21,55,487,1,1
20,54,482,1,1
23,51,483,1,1
21,52,489,1,1
23,48,482,1,1
20,49,480,1,1
20,53,483,1,1
21,52,487,1,1
22,49,480,1,1
21,53,484,1,1
22,51,481,1,1
20,50,489,1,1
20,49,480,1,1
22,49,488,1,1
22,53,486,1,1
20,50,481,1,1
23,50,487,1,1
22,53,487,1,1
22,52,482,1,1
21,52,488,1,1
20,52,489,1,1
21,55,487,1,1
23,51,489,1,1
20,55,484,1,1
21,52,489,1,1
21,51,489,1,1
20,52,488,1,1
23,54,483,1,1
22,49,489,1,1
23,55,486,1,1
20,53,488,1,1
22,48,486,1,1
22,49,481,1,1
21,49,480,1,1
23,50,488,1,1
20,54,480,1,1
22,50,485,1,1
20,53,481,1,1
22,55,482,1,1
21,51,481,1,1
22,52,481,1,1
22,55,488,1,1
20,52,487,1,1
22,52,482,1,1
22,54,482,1,1
22,52,485,1,1
21,51,483,1,1
23,48,482,1,1
22,54,487,1,1
22,53,484,1,1
21,48,482,1,1
23,54,484,1,1
22,54,488,1,1
22,51,488,1,1
21,49,481,1,1
20,48,488,1,1
23,55,482,1,1
21,49,480,1,1
23,55,485,1,1
23,48,483,1,1
21,54,486,1,1
23,52,480,1,1
22,52,489,1,1
23,48,488,1,1
23,54,484,1,1
20,52,483,1,1
23,53,482,1,1
20,52,481,1,1
20,50,484,1,1
22,51,487,1,1
21,51,484,1,1
21,53,487,1,1
22,53,481,1,1
22,54,480,1,1
20,49,487,1,1
22,48,482,1,1
23,49,486,1,1
22,50,480,1,1
22,49,484,1,1
20,53,485,1,1
20,52,487,1,1
23,55,484,1,1
20,49,481,1,1
23,55,485,1,1
20,55,484,1,1
21,49,483,1,1
21,54,482,1,1
21,51,481,1,1
21,50,482,1,1
21,52,483,1,1
23,53,485,1,1
21,52,487,1,1
22,50,484,1,1
23,48,480,1,1
22,50,487,1,1
20,52,488,1,1
22,52,483,1,1
21,50,487,1,1
21,48,484,1,1
22,54,482,1,1
23,54,481,1,1
21,51,481,1,1
21,49,487,1,1
20,49,483,1,1
20,55,485,1,1
21,52,481,1,1
23,51,486,1,1
22,51,488,1,1
20,50,482,1,1
23,49,489,1,1
20,50,483,1,1
20,52,485,1,1
20,52,487,1,1
21,52,486,1,1
22,53,484,1,1
23,52,483,1,1
21,55,487,1,1
21,51,483,1,1
20,53,481,1,1
23,49,484,1,1
22,53,488,1,1
23,51,488,1,1
21,54,487,1,1
23,50,480,1,1
22,54,481,1,1
23,51,485,1,1
22,49,486,1,1
22,50,482,1,1
22,49,480,1,1
21,54,480,1,1
23,48,485,1,1
20,55,484,1,1
20,50,485,1,1
22,55,486,1,1
20,51,488,1,1
20,53,485,1,1
23,52,484,1,1
23,54,483,1,1
23,52,480,1,1
23,51,482,1,1
22,48,489,1,1
20,50,489,1,1
21,51,484,1,1
22,53,481,1,1
22,54,481,1,1
20,52,487,1,1
23,55,481,1,1
21,52,488,1,1
23,51,488,1,1
21,50,482,1,1
22,52,480,1,1
23,50,485,1,1
21,53,483,1,1
23,52,481,1,1
21,49,487,1,1
21,50,488,1,1
20,48,489,1,1
21,48,486,1,1
21,53,484,1,1
23,51,482,1,1
22,48,486,1,1
21,50,486,1,1
21,51,484,1,1
21,52,486,1,1
23,49,483,1,1
21,49,484,1,1
21,51,488,1,1
22,49,489,1,1
21,51,487,1,1
23,54,489,1,1
23,54,484,1,1
21,52,489,1,1
20,48,483,1,1
22,52,488,1,1
21,54,489,1,1
21,50,486,1,1
22,51,488,1,1
22,52,489,1,1
21,54,484,1,1
20,52,486,1,1
21,50,480,1,1
23,51,489,1,1
22,55,482,1,1
22,52,482,1,1
21,53,487,1,1
23,55,486,1,1
22,55,480,1,1
23,55,488,1,1
22,49,486,1,1
21,53,489,1,1
21,55,489,1,1
21,48,480,1,1
22,49,484,1,1
23,49,481,1,1
23,51,481,1,1
23,48,488,1,1
23,51,483,1,1
21,50,486,1,1
21,54,489,1,1
22,53,488,1,1
22,52,484,1,1
23,55,484,1,1
20,53,480,1,1
20,55,481,1,1
22,52,484,1,1
22,49,487,1,1
21,54,484,1,1
22,53,483,1,1
22,50,489,1,1
21,51,486,1,1
21,52,480,1,1
20,55,482,1,1
21,55,489,1,1
23,50,481,1,1
23,48,480,1,1
22,49,483,1,1
22,48,489,1,1
21,49,487,1,1
22,51,480,1,1
21,54,488,1,1
22,53,484,1,1
22,50,483,1,1
22,51,485,1,1
23,50,488,1,1
21,48,485,1,1
23,50,483,1,1
21,50,480,1,1
21,51,485,1,1
21,55,485,1,1
21,51,481,1,1
23,52,482,1,1
23,50,482,1,1
21,55,483,1,1
22,50,483,1,1
23,53,484,1,1
22,54,487,1,1
23,51,489,1,1
22,50,482,1,1
21,49,485,1,1
22,55,483,1,1
21,51,489,1,1
21,50,488,1,1
21,54,488,1,1
23,52,488,1,1
20,50,481,1,1
22,49,489,1,1
21,53,488,1,1
22,53,485,1,1
23,49,483,1,1
23,55,483,1,1
23,51,488,1,1
23,54,480,1,1
23,55,482,1,1
23,51,482,1,1
21,55,488,1,1
23,55,480,1,1
20,55,483,1,1
22,49,483,1,1
23,52,482,1,1
20,55,481,1,1
22,53,484,1,1
22,48,488,1,1
21,53,486,1,1
22,49,489,1,1
20,53,488,1,1
23,50,485,1,1
22,49,488,1,1
20,55,483,1,1
22,53,481,1,1
20,49,488,1,1
23,55,482,1,1
23,48,489,1,1
21,51,488,1,1
20,55,487,1,1
20,50,484,1,1
22,53,484,1,1
22,51,485,1,1
21,54,486,1,1
20,55,481,1,1
21,55,480,1,1
22,52,480,1,1
21,49,488,1,1
22,51,483,1,1
22,54,489,1,1
21,55,486,1,1
21,51,481,1,1
22,50,483,1,1
23,53,489,1,1
20,55,484,1,1
22,54,481,1,1
23,54,488,1,1
23,48,485,1,1
23,51,487,1,1
20,51,480,1,1
20,50,489,1,1
23,55,486,1,1
21,51,488,1,1
23,55,487,1,1
23,52,483,1,1
22,54,489,1,1
20,49,486,1,1
23,49,484,1,1
22,50,485,1,1
20,48,487,1,1
20,54,488,1,1
20,48,482,1,1
21,54,480,1,1
23,49,485,1,1
21,53,483,1,1
22,49,483,1,1
20,55,480,1,1
21,51,484,1,1
23,54,482,1,1
20,51,482,1,1
21,50,485,1,1
20,53,480,1,1
21,50,480,1,1
22,53,483,1,1
20,48,484,1,1
20,53,487,1,1
20,54,487,1,1
20,54,482,1,1
21,52,481,1,1
22,48,484,1,1
21,54,480,1,1
23,53,480,1,1
23,48,488,1,1
22,52,485,1,1
22,50,487,1,1
23,48,481,1,1
23,49,488,1,1
20,52,485,1,1
21,48,486,1,1
21,54,486,1,1
21,53,487,1,1
20,55,481,1,1
23,54,489,1,1
21,51,481,1,1
20,55,484,1,1
21,55,486,1,1
21,52,484,1,1
21,48,482,1,1
23,49,485,1,1
20,50,483,1,1
21,55,480,1,1
20,53,486,1,1
20,51,484,1,1
21,50,489,1,1
21,50,485,1,1
22,50,488,1,1
20,55,489,1,1
23,52,482,1,1
23,49,489,1,1
23,51,484,1,1
22,49,482,1,1
23,48,488,1,1
23,55,487,1,1
20,48,485,1,1
23,49,481,1,1
20,50,483,1,1
20,48,482,1,1
23,52,487,1,1
21,49,487,1,1
23,54,485,1,1
21,52,487,1,1
22,52,485,1,1
21,53,486,1,1
23,49,483,1,1
20,54,482,1,1
21,48,489,1,1
23,53,488,1,1
20,50,488,1,1
20,52,480,1,1
21,55,480,1,1
23,48,483,1,1
20,51,488,1,1
23,54,480,1,1
23,53,481,1,1
21,51,489,1,1
23,48,488,1,1
20,50,489,1,1
22,53,481,1,1
20,50,484,1,1
20,51,480,1,1
20,48,487,1,1
23,54,480,1,1
22,53,489,1,1
23,53,483,1,1
23,49,487,1,1
20,55,481,1,1
21,54,489,1,1
21,53,484,1,1
20,51,481,1,1
21,55,480,1,1
21,55,486,1,1
21,51,484,1,1
22,51,480,1,1
22,51,487,1,1
22,48,480,1,1
21,48,489,1,1
21,53,482,1,1
22,48,486,1,1
22,52,480,1,1
20,54,489,1,1
22,48,489,1,1
21,48,487,1,1
20,50,482,1,1
23,51,482,1,1
23,51,484,1,1
21,50,482,1,1
21,51,487,1,1
20,51,480,1,1
21,54,484,1,1
22,49,485,1,1
23,53,489,1,1
22,52,484,1,1
23,51,484,1,1
22,52,480,1,1
23,52,487,1,1
21,54,484,1,1
22,50,482,1,1
21,49,480,1,1
20,53,484,1,1
23,49,489,1,1
21,51,485,1,1
23,49,487,1,1
20,49,483,1,1
22,49,488,1,1
20,54,487,1,1
20,53,482,1,1
21,53,482,1,1
23,54,486,1,1
22,54,481,1,1
22,54,486,1,1
22,53,480,1,1
23,48,482,1,1
22,49,487,1,1
20,51,482,1,1
22,48,481,1,1
21,48,483,1,1
21,48,481,1,1
23,51,489,1,1
22,54,481,1,1
22,52,481,1,1
23,51,486,1,1
22,53,489,1,1
20,48,480,1,1
22,50,480,1,1
21,54,489,1,1
20,55,487,1,1
23,55,483,1,1
21,49,488,1,1
22,55,480,1,1
21,52,483,1,1
23,49,484,1,1
22,53,484,1,1
20,50,489,1,1
22,49,488,1,1
20,48,481,1,1
21,50,480,1,1
21,53,482,1,1
22,50,480,1,1
22,55,480,1,1
20,51,482,1,1
23,51,488,1,1
21,55,486,1,1
23,53,487,1,1
23,49,488,1,1
23,54,482,1,1
21,54,482,1,1
22,49,487,1,1
22,54,484,1,1
20,54,481,1,1
20,50,482,1,1
20,55,488,1,1
20,49,480,1,1
23,50,486,1,1
21,48,482,1,1
21,49,486,1,1
21,52,488,1,1
22,55,488,1,1
21,50,480,1,1
21,48,486,1,1
22,49,488,1,1
22,53,488,1,1
22,48,484,1,1
22,52,488,1,1
21,54,486,1,1
23,50,481,1,1
21,50,486,1,1
21,48,483,1,1
22,52,485,1,1
20,52,484,1,1
22,55,487,1,1
20,51,484,1,1
20,52,486,1,1
22,55,484,1,1
23,51,486,1,1
20,51,482,1,1
23,53,488,1,1
22,53,489,1,1
20,52,483,1,1
20,55,485,1,1
21,49,485,1,1
23,51,483,1,1
23,48,483,1,1
21,49,488,1,1
23,50,487,1,1
21,54,485,1,1
20,53,480,1,1
21,52,486,1,1
21,54,483,1,1
20,49,484,1,1
22,55,480,1,1
21,55,485,1,1
22,53,485,1,1
21,51,488,1,1
20,55,480,1,1
20,51,485,1,1
23,51,481,1,1
20,53,486,1,1
21,49,481,1,1
23,52,484,1,1
22,49,481,1,1
23,53,485,1,1
22,53,488,1,1
21,49,487,1,1
23,51,488,1,1
20,48,481,1,1
21,50,482,1,1
22,54,481,1,1
21,49,480,1,1
23,48,484,1,1
20,50,489,1,1
23,53,484,1,1
22,52,484,1,1
21,51,483,1,1
20,50,480,1,1
20,50,485,1,1
23,52,486,1,1
22,50,489,1,1
22,48,486,1,1
21,49,484,1,1
21,51,485,1,1
23,50,488,1,1
22,54,485,1,1
22,50,482,1,1
22,50,487,1,1
22,53,488,1,1
23,53,489,1,1
21,54,486,1,1
22,48,485,1,1
23,50,484,1,1
21,54,488,1,1
21,49,481,1,1
21,52,482,1,1
23,49,482,1,1
21,48,489,1,1
21,51,485,1,1
21,54,482,1,1
23,49,481,1,1
20,52,488,1,1
21,52,488,1,1
21,55,487,1,1
21,50,483,1,1
20,52,483,1,1
22,49,483,1,1
22,55,481,1,1
20,51,483,1,1
22,54,480,1,1
20,55,484,1,1
22,49,486,1,1
21,51,482,1,1
20,52,484,1,1
21,50,486,1,1
22,53,489,1,1
21,53,485,1,1
21,52,481,1,1
20,51,480,1,1
21,54,489,1,1
20,54,482,1,1
22,54,489,1,1
23,55,482,1,1
22,52,483,1,1
22,50,488,1,1
20,51,485,1,1
22,50,484,1,1
23,53,480,1,1
20,54,481,1,1
23,51,486,1,1
23,50,488,1,1
22,52,483,1,1
21,48,489,1,1
20,48,488,1,1
23,48,488,1,1
22,55,482,1,1
23,55,488,1,1
20,55,486,1,1
21,48,483,1,1
22,52,484,1,1
20,52,488,1,1
21,51,481,1,1
21,50,483,1,1
20,49,481,1,1
21,49,489,1,1
22,53,487,1,1
22,54,485,1,1
20,54,480,1,1
21,48,487,1,1
23,49,480,1,1
22,48,481,1,1
23,50,488,1,1
20,55,487,1,1
21,54,487,1,1
23,51,480,1,1
23,48,481,1,1
23,48,487,1,1
21,55,485,1,1
22,48,488,1,1
22,52,485,1,1
20,55,481,1,1
21,54,482,1,1
21,51,489,1,1
21,48,488,1,1
21,55,488,1,1
23,53,481,1,1
23,54,480,1,1
21,51,487,1,1
22,52,481,1,1
21,54,488,1,1
23,53,483,1,1
20,51,482,1,1
21,50,489,1,1
